model-1592346426,1592347656.684,0.85,0.119,0.79,0.1434
model-1592346426,1592347658.077,0.73,0.1788,0.73,0.1841
model-1592346426,1592347659.433,0.78,0.1615,0.78,0.149
model-1592346426,1592347660.975,0.74,0.1671,0.79,0.1369
model-1592346426,1592347662.296,0.78,0.1457,0.74,0.1951
model-1592346426,1592347663.615,0.82,0.1404,0.76,0.1744
model-1592346426,1592347664.971,0.8,0.1451,0.71,0.1975
model-1592346426,1592347666.325,0.79,0.1586,0.78,0.1348
model-1592346426,1592347667.993,0.83,0.1308,0.74,0.1636
model-1592346426,1592347669.49,0.83,0.1321,0.8,0.151
model-1592346426,1592347671.008,0.8,0.1529,0.73,0.1747
model-1592346426,1592347672.372,0.78,0.1507,0.72,0.1823
model-1592346426,1592347673.682,0.77,0.1601,0.79,0.1328
model-1592346426,1592347675.065,0.78,0.1551,0.73,0.1826
model-1592346426,1592347676.443,0.79,0.1468,0.71,0.18
model-1592346426,1592347677.724,0.78,0.1463,0.74,0.1659
model-1592346426,1592347679.045,0.75,0.1509,0.71,0.1759
model-1592346426,1592347680.429,0.81,0.1359,0.8,0.1341
model-1592346426,1592347681.785,0.81,0.1431,0.78,0.1718
model-1592346426,1592347682.751,0.81,0.131,0.7,0.184
model-1592346426,1592347684.458,0.66,0.211,0.75,0.1657
model-1592346426,1592347685.777,0.75,0.1566,0.73,0.1782
model-1592346426,1592347687.157,0.78,0.151,0.72,0.1813
model-1592346426,1592347688.442,0.86,0.1141,0.79,0.1426
model-1592346426,1592347689.752,0.77,0.1516,0.77,0.153
model-1592346426,1592347691.073,0.83,0.135,0.72,0.1808
model-1592346426,1592347692.381,0.73,0.1808,0.84,0.1255
model-1592346426,1592347693.718,0.82,0.1271,0.79,0.1691
model-1592346426,1592347695.066,0.82,0.1209,0.72,0.1937
model-1592346426,1592347696.42,0.83,0.1263,0.76,0.1743
model-1592346426,1592347697.721,0.76,0.1479,0.73,0.1959
model-1592346426,1592347699.195,0.75,0.174,0.82,0.1184
model-1592346426,1592347700.731,0.77,0.1641,0.73,0.1532
model-1592346426,1592347702.068,0.81,0.1289,0.73,0.1743
model-1592346426,1592347703.466,0.81,0.142,0.75,0.1728
model-1592346426,1592347704.888,0.86,0.1035,0.78,0.1481
model-1592346426,1592347706.231,0.8,0.1406,0.72,0.1896
model-1592346426,1592347707.525,0.8,0.1439,0.73,0.1772
model-1592346426,1592347708.841,0.71,0.1777,0.82,0.1335
model-1592346426,1592347710.241,0.69,0.2009,0.74,0.1874
model-1592346426,1592347711.565,0.83,0.1047,0.75,0.175
model-1592346426,1592347712.88,0.77,0.1379,0.81,0.1459
model-1592346426,1592347714.213,0.82,0.1223,0.75,0.1726
model-1592346426,1592347715.77,0.86,0.1165,0.79,0.1522
model-1592346426,1592347717.189,0.73,0.1727,0.76,0.1681
model-1592346426,1592347718.548,0.86,0.1006,0.74,0.1859
model-1592346426,1592347719.891,0.79,0.1363,0.69,0.1859
model-1592346426,1592347721.21,0.78,0.1515,0.82,0.1279
model-1592346426,1592347722.486,0.83,0.1294,0.71,0.182
model-1592346426,1592347723.802,0.81,0.1383,0.74,0.1529
model-1592346426,1592347725.191,0.81,0.1228,0.75,0.1542
model-1592346426,1592347726.538,0.88,0.0999,0.74,0.184
model-1592346426,1592347727.886,0.82,0.1273,0.74,0.1658
model-1592346426,1592347729.229,0.89,0.1096,0.77,0.1646
model-1592346426,1592347730.533,0.83,0.1217,0.76,0.1553
model-1592346426,1592347732.11,0.78,0.15,0.7,0.1824
model-1592346426,1592347733.479,0.84,0.1176,0.8,0.1464
model-1592346426,1592347734.785,0.8,0.1434,0.81,0.1317
model-1592346426,1592347736.106,0.77,0.1477,0.8,0.1365
model-1592346426,1592347737.468,0.77,0.1447,0.77,0.1678
model-1592346426,1592347738.795,0.83,0.1227,0.78,0.1624
model-1592346426,1592347740.144,0.81,0.1271,0.74,0.1835
model-1592346426,1592347741.482,0.81,0.1384,0.84,0.1282
model-1592346426,1592347742.847,0.89,0.088,0.7,0.192
model-1592346426,1592347744.29,0.81,0.1403,0.77,0.1642
model-1592346426,1592347745.612,0.84,0.1185,0.74,0.1819
model-1592346426,1592347746.986,0.88,0.1004,0.75,0.1779
model-1592346426,1592347748.561,0.8,0.136,0.74,0.172
model-1592346426,1592347749.883,0.79,0.1542,0.79,0.1506
model-1592346426,1592347751.215,0.83,0.1304,0.83,0.1285
model-1592346426,1592347752.625,0.84,0.1165,0.76,0.1791
model-1592346426,1592347753.964,0.8,0.1303,0.75,0.1775
model-1592346426,1592347755.299,0.84,0.1275,0.83,0.1251
model-1592346426,1592347756.589,0.83,0.1336,0.84,0.1284
model-1592346426,1592347757.955,0.82,0.1361,0.69,0.1957
model-1592346426,1592347759.243,0.86,0.1071,0.79,0.1528
model-1592346426,1592347760.643,0.75,0.1806,0.77,0.1639
model-1592346426,1592347761.967,0.81,0.1302,0.76,0.1713
model-1592346426,1592347763.452,0.84,0.1113,0.82,0.1407
model-1592346426,1592347764.946,0.81,0.1482,0.74,0.1799
model-1592346426,1592347766.268,0.79,0.1317,0.83,0.1177
model-1592346426,1592347767.602,0.82,0.1099,0.78,0.1466
model-1592346426,1592347768.912,0.79,0.1617,0.76,0.1833
model-1592346426,1592347770.23,0.87,0.1154,0.75,0.1625
model-1592346426,1592347771.555,0.82,0.1204,0.7,0.1792
model-1592346426,1592347772.921,0.87,0.1108,0.78,0.1557
model-1592346426,1592347774.255,0.81,0.1292,0.8,0.1511
model-1592346426,1592347775.596,0.82,0.1358,0.73,0.1779
model-1592346426,1592347776.963,0.79,0.1295,0.79,0.1574
model-1592346426,1592347778.312,0.87,0.1241,0.75,0.1782
model-1592346426,1592347779.84,0.86,0.1249,0.74,0.1698
model-1592346426,1592347781.29,0.88,0.098,0.79,0.1453
model-1592346426,1592347782.806,0.78,0.15,0.7,0.171
model-1592346426,1592347784.155,0.83,0.1317,0.71,0.1913
model-1592346426,1592347785.515,0.82,0.1429,0.73,0.164
model-1592346426,1592347786.834,0.88,0.1116,0.76,0.156
model-1592346426,1592347788.147,0.85,0.1083,0.77,0.17
model-1592346426,1592347789.46,0.8,0.1644,0.74,0.1923
model-1592346426,1592347790.841,0.76,0.1576,0.74,0.1782
model-1592346426,1592347792.222,0.84,0.112,0.75,0.179
model-1592346426,1592347793.602,0.83,0.1275,0.78,0.1637
model-1592346426,1592347795.059,0.77,0.152,0.75,0.1596
model-1592346426,1592347796.586,0.83,0.1215,0.74,0.1725
model-1592346426,1592347797.909,0.86,0.1065,0.83,0.1259
model-1592346426,1592347799.286,0.79,0.152,0.77,0.1583
model-1592346426,1592347800.673,0.81,0.1425,0.78,0.1684
model-1592346426,1592347801.972,0.86,0.11,0.74,0.1746
model-1592346426,1592347803.306,0.84,0.1057,0.78,0.1709
model-1592346426,1592347804.641,0.81,0.1507,0.79,0.1411
model-1592346426,1592347806.018,0.75,0.169,0.75,0.1603
model-1592346426,1592347807.343,0.75,0.1452,0.73,0.1848
model-1592346426,1592347808.726,0.78,0.1563,0.76,0.1629
model-1592346426,1592347810.036,0.8,0.1401,0.79,0.1433
model-1592346426,1592347811.572,0.87,0.1005,0.81,0.1418
model-1592346426,1592347813.367,0.86,0.1078,0.81,0.1462
model-1592346426,1592347815.235,0.83,0.1128,0.81,0.1446
model-1592346426,1592347816.861,0.86,0.117,0.73,0.1812
model-1592346426,1592347818.643,0.87,0.0983,0.76,0.1587
model-1592346426,1592347819.991,0.84,0.1336,0.72,0.2079
model-1592346426,1592347821.336,0.75,0.1867,0.77,0.1943
model-1592346426,1592347822.652,0.83,0.1494,0.6,0.27
model-1592346426,1592347823.984,0.73,0.1678,0.72,0.1758
model-1592346426,1592347825.327,0.8,0.1255,0.81,0.1461
model-1592346426,1592347826.66,0.84,0.1168,0.76,0.1582
model-1592346426,1592347828.345,0.78,0.1462,0.69,0.2199
model-1592346426,1592347829.699,0.71,0.1987,0.78,0.1713
model-1592346426,1592347831.111,0.81,0.1461,0.72,0.182
model-1592346426,1592347832.445,0.85,0.125,0.68,0.2168
model-1592346426,1592347833.766,0.82,0.1324,0.71,0.2294
model-1592346426,1592347835.136,0.71,0.1842,0.7,0.2182
model-1592346426,1592347836.472,0.77,0.1399,0.79,0.1664
model-1592346426,1592347837.817,0.73,0.1739,0.71,0.1907
model-1592346426,1592347839.135,0.84,0.1204,0.73,0.1791
model-1592346426,1592347840.448,0.81,0.1425,0.74,0.181
model-1592346426,1592347841.773,0.85,0.1211,0.71,0.1887
model-1592346426,1592347843.228,0.76,0.1619,0.7,0.1836
model-1592346426,1592347844.713,0.79,0.1539,0.72,0.1856
model-1592346426,1592347846.04,0.83,0.125,0.71,0.1858
model-1592346426,1592347847.38,0.79,0.1437,0.77,0.1694
model-1592346426,1592347848.686,0.79,0.1361,0.74,0.1721
model-1592346426,1592347850.051,0.82,0.1282,0.75,0.1725
model-1592346426,1592347851.428,0.8,0.139,0.73,0.1709
model-1592346426,1592347852.693,0.79,0.1472,0.78,0.1579
model-1592346426,1592347853.97,0.83,0.116,0.72,0.202
model-1592346426,1592347855.327,0.76,0.1595,0.7,0.207
model-1592346426,1592347856.676,0.77,0.1597,0.75,0.1726
model-1592346426,1592347858.035,0.81,0.1043,0.65,0.2213
model-1592346426,1592347859.553,0.81,0.1544,0.72,0.1788
model-1592346426,1592347861.109,0.84,0.1325,0.75,0.1746
model-1592346426,1592347862.418,0.83,0.1278,0.75,0.1884
model-1592346426,1592347863.802,0.8,0.1358,0.7,0.1916
model-1592346426,1592347865.143,0.82,0.1113,0.74,0.1939
model-1592346426,1592347866.497,0.76,0.1617,0.66,0.2181
model-1592346426,1592347867.871,0.73,0.1931,0.83,0.1284
model-1592346426,1592347869.224,0.79,0.156,0.78,0.1522
model-1592346426,1592347870.545,0.9,0.0865,0.76,0.1646
model-1592346426,1592347871.848,0.81,0.1329,0.74,0.1614
model-1592346426,1592347873.24,0.82,0.137,0.79,0.1393
model-1592346426,1592347874.545,0.77,0.1459,0.77,0.1567
model-1592346426,1592347876.125,0.78,0.1271,0.83,0.1222
model-1592346426,1592347877.569,0.74,0.1519,0.8,0.141
model-1592346426,1592347878.951,0.83,0.1264,0.79,0.1444
model-1592346426,1592347880.24,0.84,0.1103,0.71,0.1964
model-1592346426,1592347881.548,0.81,0.1403,0.7,0.1864
model-1592346426,1592347882.868,0.82,0.1323,0.72,0.1747
model-1592346426,1592347884.21,0.83,0.1474,0.72,0.1668
model-1592346426,1592347885.502,0.82,0.1371,0.83,0.1294
model-1592346426,1592347886.813,0.83,0.1367,0.75,0.158
model-1592346426,1592347888.111,0.89,0.1083,0.76,0.1826
model-1592346426,1592347889.426,0.82,0.1071,0.8,0.1329
model-1592346426,1592347890.768,0.74,0.1701,0.77,0.1578
model-1592346426,1592347892.379,0.81,0.1404,0.74,0.1602
model-1592346426,1592347893.728,0.78,0.1419,0.68,0.2002
model-1592346426,1592347895.057,0.81,0.1352,0.86,0.1183
model-1592346426,1592347896.409,0.81,0.1483,0.76,0.1847
model-1592346426,1592347897.702,0.8,0.1596,0.73,0.172
model-1592346426,1592347899.021,0.84,0.1143,0.78,0.1489
model-1592346426,1592347900.357,0.82,0.1129,0.76,0.1556
model-1592346426,1592347901.69,0.82,0.1367,0.78,0.1485
model-1592346426,1592347903.038,0.77,0.1628,0.65,0.1989
model-1592346426,1592347904.373,0.85,0.1095,0.74,0.1608
model-1592346426,1592347905.69,0.83,0.1418,0.76,0.1566
model-1592346426,1592347907.109,0.83,0.1251,0.8,0.1512
model-1592346426,1592347908.689,0.89,0.1074,0.75,0.1683
model-1592346426,1592347910.06,0.83,0.1221,0.76,0.1679
model-1592346426,1592347911.328,0.88,0.1096,0.81,0.1317
model-1592346426,1592347912.675,0.81,0.1612,0.75,0.1591
model-1592346426,1592347913.974,0.88,0.1211,0.73,0.1905
model-1592346426,1592347915.302,0.77,0.1621,0.72,0.1835
model-1592346426,1592347916.576,0.86,0.1018,0.77,0.1664
model-1592346426,1592347917.944,0.82,0.1024,0.84,0.1328
model-1592346426,1592347919.368,0.81,0.1368,0.7,0.2036
model-1592346426,1592347920.728,0.79,0.1548,0.69,0.1887
model-1592346426,1592347922.101,0.84,0.1063,0.8,0.1186
model-1592346426,1592347923.585,0.85,0.1188,0.8,0.1492
model-1592346426,1592347925.068,0.89,0.0937,0.8,0.1251
model-1592346426,1592347926.379,0.82,0.1314,0.72,0.1743
model-1592346426,1592347927.713,0.81,0.1237,0.77,0.1563
model-1592346426,1592347929.024,0.88,0.0925,0.81,0.1193
model-1592346426,1592347930.33,0.78,0.1468,0.77,0.1371
model-1592346426,1592347931.652,0.77,0.1436,0.78,0.1589
model-1592346426,1592347932.968,0.79,0.1372,0.74,0.17
model-1592346426,1592347934.308,0.83,0.127,0.8,0.138
model-1592346426,1592347935.644,0.85,0.106,0.68,0.1993
model-1592346426,1592347936.991,0.85,0.1055,0.7,0.1836
model-1592346426,1592347938.286,0.78,0.1508,0.66,0.1982
model-1592346426,1592347940.047,0.76,0.1726,0.73,0.1862
model-1592346426,1592347941.542,0.8,0.1255,0.65,0.2336
model-1592346426,1592347942.89,0.8,0.1537,0.68,0.1872
model-1592346426,1592347944.217,0.82,0.1209,0.73,0.198
model-1592346426,1592347945.607,0.78,0.1372,0.83,0.1327
model-1592346426,1592347946.947,0.78,0.1565,0.72,0.1978
model-1592346426,1592347948.262,0.8,0.1268,0.77,0.1681
model-1592346426,1592347949.528,0.78,0.1553,0.74,0.19
model-1592346426,1592347950.91,0.79,0.1647,0.68,0.234
model-1592346426,1592347952.249,0.75,0.1649,0.7,0.2196
model-1592346426,1592347953.534,0.79,0.1435,0.74,0.167
model-1592346426,1592347954.917,0.81,0.1368,0.82,0.1144
model-1592346426,1592347956.519,0.86,0.1167,0.78,0.1492
model-1592346426,1592347957.863,0.81,0.1396,0.76,0.1593
model-1592346426,1592347959.197,0.74,0.1794,0.79,0.1489
model-1592346426,1592347960.578,0.78,0.1536,0.78,0.1306
model-1592346426,1592347961.916,0.81,0.1463,0.75,0.1954
model-1592346426,1592347963.195,0.84,0.1402,0.75,0.1737
model-1592346426,1592347964.628,0.78,0.1417,0.69,0.1818
model-1592346426,1592347965.938,0.76,0.1512,0.77,0.1673
model-1592346426,1592347967.227,0.77,0.1465,0.72,0.1857
model-1592346426,1592347968.628,0.81,0.1195,0.72,0.1744
model-1592346426,1592347969.989,0.75,0.1556,0.82,0.1371
model-1592346426,1592347971.539,0.76,0.1546,0.72,0.1982
model-1592346426,1592347973.065,0.82,0.121,0.72,0.1748
model-1592346426,1592347974.418,0.77,0.1435,0.82,0.1306
model-1592346426,1592347975.739,0.82,0.1439,0.76,0.1391
model-1592346426,1592347977.055,0.81,0.1272,0.7,0.1986
model-1592346426,1592347978.373,0.81,0.1372,0.77,0.1656
model-1592346426,1592347979.701,0.78,0.1326,0.76,0.1724
model-1592346426,1592347980.979,0.77,0.1564,0.82,0.1425
model-1592346426,1592347982.288,0.8,0.1377,0.76,0.1775
model-1592346426,1592347983.586,0.81,0.1342,0.74,0.1684
model-1592346426,1592347985.007,0.78,0.1497,0.72,0.1807
model-1592346426,1592347986.294,0.86,0.1031,0.76,0.1941
model-1592346426,1592347987.843,0.79,0.1237,0.76,0.1687
model-1592346426,1592347989.345,0.83,0.1196,0.84,0.138
model-1592346426,1592347990.71,0.81,0.1312,0.7,0.1806
model-1592346426,1592347991.576,0.85,0.1129,0.78,0.1509
